Quel chroniqueur TV se plaint sans cesse de la malbouffe;Jean-Pierre Coffe
C'est l'un des jeux les plus répandus. Il a été programmé par le mathématicien russe Alexej Pashitnov. Le but du jeu est de disposer des éléments de construction tombant du haut de l'écran, afin de constituer des lignes complètes, qui sont alors effacées.;Tetris
Huitième lettre de l'alphabet grec.;Theta
A l'origine, coiffure des rois de la Perse ancienne. A partir du XIe siècle, coiffure pontificale, à trois couronnes depuis 1316, qui symbolisait peut-être la triple fonction de prêtre, de prophète et de roi.;Tiare
Abréviation de «Tagged Image File Format». Format très répandu sur les systèmes PC et Macintosh pour les fichiers contenant des images bitmap. Ce standard a été défini par Microsoft, Hewlett Packard et Aldus. Il est souvent employé comme format de sortie pour les images numérisées par scanner.;Tiff
Petit morceau de papier collé sur une enveloppe marquant l'acquittement d'une taxe. On doit cette invention à l'écossais James Chalmers, en 1840.;Timbre
Vêtement typique des Romains, ayant la forme d'un drap enroulé plusieurs fois autour du corps.;Toge
Ancienne mesure de longueur française valant 1,949 m.;Toise
Capacité d'un bateau.;Tonnage
Ensemble de fils assemblés par torsion, constituant un câble pour la télédiffusion.;Toron
Unité de mesure de la pression atmosphérique, n'appartenant pas au système international d'unités.;Torr
Elément d'un clavier.;Touche
Conduire un navire sur un autre lieu de mouillage sans utiliser son moteur, en le remorquant par exemple.;Touer
Unité de mesure de la densité de piste sur un support de données magnétiques. L'un des buts des concepteurs de nouvelles technologies de mémoire est d'augmenter la densité de piste.;Tpi
Chaîne tendue de part et d'autre d'un cours d'eau, et au long de laquelle se déplace une embarcation servant de bac pendant la traversée d'une rivière.;Traille
Navire marchand qui n'assure pas de liaisons sur des lignes régulières, et n'a pas d'itinéraire fixe. Il navigue en fonction des affrètements (tramping).;Tramp
Moyen de transport en commun électrique, roulant sur des rails, et relié à des fils situés au-dessus de la route.;Tramway
Effort (physique ou intellectuel) produit afin d'obtenir un résultat économique, comme une activité professionnelle ou une occupation rétribuée.;Travail
Support transportable composé d'un plateau et relié au sol par l'intermédiaire de trois pieds.;Trepied
Suspension temporaire des hostilités par convention des belligérants, par exemple pour enterrer les morts.;Treve
Bord droit d'un navire ou d'un avion. L'autre côté, le bord gauche, est appelé bâbord.;Tribord
Petit voilier doté d'un seul mât, d'une grande voile trapézoïdale, d'une flèche et d'un foc.;Cotre
Ancienne unité de longueur, correspondant à la distance entre le coude et l'extrémité du majeur, soit environ 50 cm.;Coudée
Leçon, classe, donnée dans une matière.;Cours
Passage très étroit, faisant office de couloir, aménagé à l'intérieur des bateaux qui atteignent des tailles relativement importantes.;Coursive
Tissu très solide utilisé pour fabriquer des vêtements résistants.;Coutil
Unité de mesure de la densité des caractères imprimés ou affichés à l'écran.;Cpi
Dépression conique par où sortent les produits émis par un volcan, et dont le fond est généralement obstrué, en période d'inactivité, par un bouchon de lave solidifiée.;Cratere
Petit enfoncement de la mer dans une côte rocheuse.;Crique
Châssis vitré à un ou plusieurs vantaux qui sert à clore une fenêtre.;Croisee
Dessin rapidement esquissé, avec l'idée de faire ressortir les principaux éléments du sujet abordé.;Croquis
Vin produit par un terroir donné.;Cru
Peau d'animal travaillée par tannage.;Cuir
Estampes ou livres de caractères libertin ou érotique;Curiosa
En parlant de vin, résultat, le plus souvent en terme de qualité, des vendanges annuelles d'un même château ou d'un même vignoble.;Cuvee
Qui se répète de façon régulière.;Cyclique
Ouverture dans la coque d'un bateau permettant l'évacuation de l'eau au moyen d'une pompe.;Dalot
Unité de mesure de l'intensité sonore.;Decibel
Quatrième lettre de l'alphabet grec.;Delta
Unité de mesure indiquant la finesse des tissus, en particulier de collants.;Denier
Tour de métal élevée servant de support à l'appareil de forage d'un puits de pétrole. Ce système a été inventé par l'américain Edwin Drake dit «le colonel».;Derrick
Émigration de tout un peuple.;Exode
Signe, lettre ou chiffre indiquant la puissance à laquelle est élevée une quantité.;Exposant
Petit récit moralisateur en vers ou en prose, qui met souvent en scène des animaux représentant les hommes. Désigne également un récit mythologique.;Fable
Note sur laquelle le vendeur indique à l'acheteur le détail et le prix des marchandises vendues, ainsi que les conditions de livraison et de paiement.;Facture
Etat organique suscité par un manque d'alimentation, provoquant une diminution des réserves du corps, voire une accumulation de liquide dans les tissus (oedème de dénutrition).;Faim
Apparition surnaturelle de spectres ou de démons, vision subjective provoquée par l'imagination ou l'hallucination.;Fantome
Petit magazine au tirage limité, rédigé par des amateurs sur des sujets aussi divers que le cinéma, la musique, la bande dessinée ou la science-fiction.;Fanzine
Unité de mesure de la capacité d'un condensateur.;Faraday
Poudre obtenue par la mouture de grains de blé, mais aussi d'autres céréales comme le maïs, le riz, l'orge, le soja, le pois et le haricot.;Farine
Sur le plan physiologique: diminution des capacités physiques (et intellectuelles) chez l'être humain et l'animal.;Fatigue
Signe anglais de la Police fédérale américaine fondée en 1908.;Fbi
Se dit de tout substance contenant de la fécule (pommes de terre, haricots, pois, etc ...).;Feculent
Etre humain du sexe féminin.;Femme
Société secrète irlandaise, fondée aux Etats-Unis en 1858, qui souhaitait l'indépendance de l'Irlande par rapport à la Grande-Bretagne.;Fenian
Etoffe obtenue par le feutrage.;Feutre
Autrefois, voiture de louage tractée par des chevaux.;Fiacre
Célèbre marque de voiture italienne, fondée en 1899 à Turin, par Giovanni Agnelli.;Fiat
Agrafe, boucle ou broche servant à fixer un vêtement.;Fibule
Terme qui désigne l'ensemble des services chargés d'établir et de percevoir l'impôt.;Fisc
Projectile en bois ou en fer, tiré par un arc ou une arbalète, formé d'une tige, équipé d'ailerons stabilisateur, et d'une pointe en métal ou durcie au feu.;Fleche
Petit marsupial. Ce sont des animaux dépourvus de queue, avec un pelage très doux à poils longs, de couleur gris-fauve sur le dos et gris-blanc sur le ventre. Ils ont de grandes oreilles touffues et un gros nez noir. Leur aspect lourdaud et leur caractère nonchalant en font des proies faciles pour l;Koala
Produit par les femelles des mammifères, il est l'aliment de base des nourrissons, qui peuvent être nourris exclusivement par celui de leur mère jusqu'à l'âge de deux ans environ.;Lait
Mammifère herbivore de l'ordre des siréniens, au corps massif et en fuseau terminé par une nageoire arrondie. Il vit dans la mer des Caraïbes, dans l'Amazone et sur les côtes africaines.;Lamantin
Mammifère terrestre de taille petite à moyenne, appartenant à la famille des lièvres. Ils ont de plus petites oreilles, de plus petites pattes postérieures que les lièvres, et une toute petite queue.;Lapin
OEuf de pou.;Lente
Légumineuse papilionacée, plante grimpante dont les feuilles composées sont terminées par des vrilles.;Lentille
Petit poisson plat, répandu dans les baies sablonneuses des côtes de la mer du Nord. Il ne mesure que 40 cm environ, et est reconnaissable à la courbure de sa ligne latérale au-dessus de la nageoire pectorale et aux rangées d'écailles épineuses au-dessus des yeux.;Limande
Petit citron de couleur verte, très parfumé.;Lime
Plante ornementale à bulbe écailleux, à grandes fleurs blanches, jaunes, orangées ou rouges.;Lis
Arbre de l'Asie tropicale, au fruit comestible de saveur douce.;Litchi
Rongeur à pelage gris ou châtain, long d'une vingtaine de cm, pourvu d'une longue queue touffue. C'est un animal nocturne qui vit dans les arbres et hiberne six mois dans le sol.;Loir
Maladie des abeilles causée par des bactéries.;Loque
Mammifère de la famille des canidés, grand carnassier, souvent considéré comme l'ancêtre du chien domestique actuel.;Loup
Mammifère carnivore de moeurs aquatiques aux pattes palmées, à la fourrure épaisse et brune.;Loutre
Femelle du loup.;Louve
Tortue marine à carapace molle, qui peut atteindre 2,50 m de longueur pour un poids de 550 kg.;Luth
C'est un mammifère carnassier vivant dans les steppes et les savanes d'Afrique centrale et d'Afrique du Sud. Il appartient à la famille des canidés. C'est un animal relativement grand (dépassant 1 mètre de haut) dont la queue mesure 30 à 40 cm et dont le poids atteint 30 à 40 kg.;Lycaon
Araignée qui attrape ses proies à la course et creuse des terriers. La tarentule en est une une.;Lycose
Mammifère de la famille des félidés, dont la fourrure était très appréciée (avant qu'il ne soit protégé), et caractérisé par une touffe de poils raides au bout des oreilles. Il est peu répandu en Europe.;Lynx
Plante ornementale à bulbe écailleux, à grandes fleurs blanches, jaunes, orangées ou rouges.;Lys
Mammifère lémurien de Madagascar, arboricole et frugivore, à très longue queue.;Maki
Il fait partie des grands serpents venimeux africains. Son venin atteint principalement le système nerveux et est mortel si un sérum adéquat n'est pas rapidement administré.;Mamba
Glande cutanée qui sécrète le lait chez les mammifères.;Mamelle
Éléphant fossile du quaternaire, qui possédait une toison roussâtre, de grandes défenses courbes, et mesurait 3,50 m de haut.;Mammouth
Petits oiseaux, de la taille des mésanges, qui vivent dans les forêts d'Amérique centrale et du Sud et à Trinidad. Ils ont le corps trapu, la tête relativement grosse, mais les ailes et la queue sont courtes. Le mâle est voyant et bariolé.;Manakin
Arbrisseau originaire d'Amérique du Sud, cultivé dans les pays tropicaux pour ses tubercules que l'on consomme tels quels ou sous forme de tapioca.;Manioc
Poisson des lacs Alpins, apprécié pour sa chair. Long de 50 cm, il appartient au genre corégone.;Marene
Mammifère cétacé. Moins fuselé et plus petit que le dauphin, il mesure rarement plus de 2 m, et possède un museau carré. Sa nageoire dorsale est triangulaire. Les nageoires pectorales sont assez courtes et en forme de spatule. Comme les dauphins, il nage dans les vagues que provoquent les bateaux ra;Marsouin
Mammifère carnivore au corps long et souple, à la queue touffue et au pelage brun.;Martre
Résidu sirupeux et incristallisable de la cristallisation du sucre, de teinte brune, plus ou moins foncée, et contenant environ 50 % de sucre.;Melasse
Plante aromatique de la famille des labiées poussant dans les régions tempérées.;Menthe
Poisson de la famille des gadidés, originaire de la partie nord-est de l'Atlantique, relativement difficile à trouver en Méditerranée.;Merlan
Faire entendre son cri, en parlant des bovins.;Meugler
Céréale à petits grains cultivée dans les régions chaudes de l'Ancien Monde.;Mil
Nom de maladies cryptogamiques qui attaquent diverses plantes et qui se manifestent par des taches duveteuses à la face inférieure des feuilles. Ces maladies sont en fait dues au parasitisme des plantes par des champignons.;Mildiou
Arbre ou arbuste annuel ou bisannuel. Certaines variétés portent des fleurs jaunes en forme de petites boules duveteuses recherchées pour leur parfum. L'espèce la plus connue est la sensitive pudique, originaire du Brésil.;Mimosa
Celui du mois de mai est aussi appelé amourette. Pousse souvent dans les forêts et les jardins.;Muguet
Petit rongeur des bois et des champs, un peu plus grand qu'une souris, à queue écailleuse et munie de quelques poils.;Mulot
Poisson téléostéen à corps allongé comme l'anguille, sans nageoire pectorale, vivant dans la Méditerranée et pouvant atteindre 3 m de long.;Murene
Cheval à demi sauvage d'origine européenne, introduit par les Espagnols en Amérique et vivant dans les Pampas au Chili.;Mustang
